Sample_ID,Plot_ID,Site_ID,Date,Treatment,Subplot,Patch,Elevation,Precip_mm,Temp_C,ANPP,Surf_R,Crust_R,Crust_Rcode,Crust_b,Crust_S,Crypt_Cov,Crypt_CovCode,Erosion_cov,Deposited_Cov,Foliage_cov,Basal_cov,Litter _cov,Litter_class,litter_origin,Litter_inc,Litter_dpth,Litter_complex,Texture,Plant_R,Stability_ind,Infiltration_ind,Nutrient_ind,Foliage_Cover_<0.5,Logs_<0.5,Compost,Rock,Bare_soil,Fol_cov_Shrub_>0.5m ,FC_Tree>0.5m high,FC_ Other_ >0.5m ,dist_Tree,Bare_rock,Foliage_Cov_all,MIR_HUM,MIR_POC,MIR_ROC,MIR_TOC,MIR_TN,MIR_C_N,P_mg_Kg,pH,EC _microS_cm,Total_PLFA,Gram_pos_bact_comm,Gram_neg_baterial_comm,General_bacteria_comm,Actinobacteria_comm,Fungi_comm,Protozoa_comm,arbuscular_myc_comm,Fungi_Bact,Litter_totalwt,Sticks_bark,Leaves_treeshrubs,Leaves_und,Coarse_frass,Fine_frass,Seed_fruits_gms,Richness_reprod,Abund_fruits,Abundance_inverts,Invert_richness,abund_inver_m3,invert_R_m3,AB,BG,CB,N/AG,PHO,XYL,LAP,well_wieght,Ala,Ara,Arg,Asp,Mal,Raf,Suc,H2O,Xyl,reads.fungi,obs_richness_fungi,chao1_richness_fungi,obs_shannon_fungi,obs_richness_fungi_ArbuscularMycorrhizal,obs_richness_fungi_Ectomycorrhizal,obs_richness_fungi_OrchidMycorrhizal,obs_richness_fungi_PlantPathogen,obs_richness_fungi_WoodSaprotroph,chao1_richness_fungi_ArbuscularMycorrhizal,chao1_richness_fungi_Ectomycorrhizal,chao1_richness_fungi_OrchidMycorrhizal,chao1_richness_fungi_PlantPathogen,chao1_richness_fungi_WoodSaprotroph,obs_shannon_fungi_ArbuscularMycorrhizal,obs_shannon_fungi_Ectomycorrhizal,obs_shannon_fungi_OrchidMycorrhizal,obs_shannon_fungi_PlantPathogen,obs_shannon_fungi_WoodSaprotroph,relabund_fungi_ArbuscularMycorrhizal,relabund_fungi_Ectomycorrhizal,relabund_fungi_OrchidMycorrhizal,relabund_fungi_PlantPathogen,relabund_fungi_WoodSaprotroph,reads.bacteria,obs_richness_bacteria,chao1_richness_bacteria,obs_shannon_bacteria,obs_richness_bacteria_copiotrophic,obs_richness_bacteria_oligotrophic,chao1_richness_bacteria_copiotrophic,chao1_richness_bacteria_oligotrophic,obs_shannon_bacteria_copiotrophic,obs_shannon_bacteria_oligotrophic,relabund_bacteria_copiotrophic,relabund_bacteria_oligotrophic,moisture_%
578DT,578,IslandBend,25.02.19,Reference,D,T,1060,960.45,8.55,420.17,3,2,6.66,0,0,0,0,4,4,2,1,85,5,1.5,2,120,15,2,1,73.17567568,55.76612903,48.71794872,10,5,0,0,0,2,65,0,0,0,67,3.51,2.6,2.77,11.02,0.545083207,20.21709688,34.03069594,7.36,156.3,39.00938387,4.486824833,9.885350955,5.328388136,2.414342402,3.13362051,0.426344298,1.709887798,0.177262281,1479,685,71,2,324,162,2.2,9,33,9,1,36,4,32.6,193.9,9.2,72.6,108.8,12,452.6,0.483611111,0.41895766,0.458857901,0.388060159,0.689988083,0.614375666,0.444595916,0.457081676,0.430889114,0.492434411,29968,836,1112.676,5.176144312,8,62,1,12,17,9,76.72727273,1,12.66666667,32,1.759976508,2.625463365,0,2.096350979,1.949455808,0.003798739,0.135822821,0.000143349,0.005017202,0.015266628,32614,3363,4219.9941,7.0687463,1156,641,1437.329439,790.2537313,6.128482497,5.293622348,0.398098466,0.220417961,9.08
596AO,596,TumutPonds,21.02.19,Reference,A,O,1195,1340.41,8.30,437.04,3,2,6.66,0,0,0,0,3,3,2,1,75,4,1.5,1.7,48,10.2,3,3,63.04054054,48.10483871,36.41025641,10,0,0,0,15,0,15,0,4.5,15,15,3.42,2.52,2.68,10.61,0.437876245,24.23059056,105.9922033,5.49,57.7,24.83973363,3.285254507,6.840529677,3.155448916,1.52294083,0.80578606,0.436397071,0.721756074,0.065869643,564,52,95,2,68,26,1.08,1,5,2,2,8,8,43.4,274.4,62.9,76.8,302.3,45.4,74.5,0.479583333,0.443427661,0.467737802,0.432928594,0.487713042,0.527701739,0.506962886,0.431183726,0.44511195,0.447841612,25702,645,781.7107843,4.615587862,10,28,2,18,11,12.66666667,68.5,2,28,11.16666667,2.134356683,1.28800293,0.692346967,1.655200646,1.937180114,0.001576835,0.199397936,0.001791858,0.017201835,0.006379014,36054,3469,4408.842213,7.045110617,1063,696,1318.633803,873.3114754,6.042350333,5.670676815,0.353431234,0.235573755,14.56
596AT,596,TumutPonds,21.02.19,Reference,A,T,1195,1340.41,8.30,437.04,3,2,6.66,0,0,0,0,4,4,5,3,20,2,1.5,1.7,62,5.1,3,3,63.04054054,41.85483871,28.46153846,80,0,0,0,0,25,0,0,0,0,25,2.67,1.51,1.93,7.25,0.34444939,21.04808489,57.68902403,5.68,35.9,47.38648342,6.160485573,13.643231,6.579853154,2.710500358,2.498296547,0.585102606,1.059680675,0.104857741,204,118,11,2,41,16.4,0.28,2,5,3,2,12,8,43.8,449.1,116.7,199.4,398.7,46.7,149.8,0.366875,0.526445157,0.554955013,0.53250229,0.62276635,0.622533322,0.635627391,0.63950756,0.538802555,0.546998797,29739,550,664.8820225,4.140500853,6,24,4,10,7,8,24.07142857,4.5,12,8,1.673118363,1.076959722,0.564320521,1.997182203,1.231312125,0.00100344,0.331637041,0.002938647,0.003368693,0.005590596,42192,3140,4182.561526,6.631311603,898,781,1167.881081,1008.07,5.478623854,5.368268824,0.292525652,0.303021745,11.21
596BO,596,TumutPonds,21.02.19,Reference,B,O,1195,1340.41,8.30,437.04,2,2,6.66,0,0,0,0,4,4,4,2,65,4,1.5,1.7,41,10.2,3,4,69.7972973,48.10483871,36.41025641,35,0,0,0,0,30,0,0,2.5,0,30,2.89,1.96,1.78,8.05,0.464168924,17.3428241,73.64970526,5.68,110.3,46.37213426,5.351566527,13.60982217,6.048488704,2.507947645,2.609795676,0.444022867,1.430308764,0.113045818,504,80,106,5,73,28,1,3,8,2,1,8,4,27.9,134.4,32.3,67.5,157.2,20.4,190.5,0.479583333,0.423243457,0.530019424,0.536602134,0.569094796,0.552670895,0.557839618,0.523936252,0.371462505,0.520709972,19954,650,800.8761905,4.430402813,1,31,3,14,14,1,35.9,3,15.125,18.5,0,1.605193839,0.927028082,2.154622538,1.27345218,0.000143349,0.151949541,0.002938647,0.006235665,0.037629014,46772,3799,5188.85,7.077757504,1264,805,1649.442,1066.003125,6.174110362,5.700642663,0.385531394,0.229549092,14.92
596BT,596,TumutPonds,21.02.19,Reference,B,T,1195,1340.41,8.30,437.04,4,2,6.66,0,0,0,0,4,4,3,2,65,4,1.5,1.7,32,10.2,3,6,69.7972973,52.13709677,41.53846154,25,0,0,0,10,70,15,0,0,10,85,2.37,1.37,1.79,6.77,0.349020909,19.39711868,32.7645994,5.54,68.6,61.66206261,8.533455821,18.16016027,7.583183756,3.899268347,2.366843855,1.076327308,2.053706952,0.07275652,181,56,69,3,33,11.7,0.73,4,33,6,2,24,8,13.8,140.3,10,104.3,140.4,12.3,231.3,0.366875,0.583592626,0.615367774,0.565564569,0.690037627,0.655888597,0.641706201,0.590463052,0.457783412,0.528665719,22499,803,913.8907285,5.132325312,8,41,4,16,16,10,46.78571429,4.5,20.16666667,16.05,1.914287515,2.016395811,0.481199294,2.419633928,1.385598367,0.001863532,0.246559633,0.00365539,0.004372133,0.009532683,60589,3999,5494.966747,7.160457723,1116,984,1502.285714,1294.013812,6.006338652,5.808879607,0.297608962,0.316059494,16.43
596CO,596,TumutPonds,21.02.19,Reference,C,O,1195,1340.41,8.30,437.04,3,2,6.66,0,0,0,0,4,4,2,1,80,5,1,1.7,30,8.5,3,5,73.17567568,44.67741935,32.05128205,10,0,0,0,10,15,0,0,5,10,15,2.16,0.99,1.44,5.25,0.285387071,18.39606815,16.0401022,5.87,38.7,30.61801952,4.697172459,8.047085358,3.706963586,2.238601141,0.824604057,0.519257237,1.027432654,0.054611452,488,67,82,1,28,14,0.58,3,5,0,0,0,0,59.7,273,54.6,99.3,227.9,48.3,211.2,0.365416667,0.564204489,0.655399907,0.628077621,0.679283329,0.676086346,0.651508954,0.631132404,0.53902401,0.723522293,31229,736,898,4.750226627,11,36,1,18,9,14,50.0625,1,26.16666667,10,1.915488027,0.343650982,0,1.662995576,1.419101531,0.004802179,0.194882454,0.000143349,0.013833142,0.008099197,43488,3714,4819.471613,7.132173066,1006,871,1345.610825,1064.875723,6.046419953,5.652922095,0.270639179,0.319636637,11.55
596CT,596,TumutPonds,21.02.19,Reference,C,T,1195,1340.41,8.30,437.04,4,2,6.66,4,4,10,2,4,4,4,2,55,4,1.5,1.7,45,10.2,3,5,73.70192308,55.70895522,42.3255814,30,0,0,0,5,0,15,0,0,5,15,3.13,2.06,2.04,8.38,0.440511968,19.02331972,33.71547025,5.58,66.5,45.81753424,5.574103132,14.48121502,5.756734247,2.43838698,1.791803915,0.29102064,1.476588041,0.074574236,360,38,76,2,16,3.5,0.1,2,7,2,1,8,4,47,305,84.8,102.4,296.2,48.5,265.3,0.373333333,0.658357181,0.826255261,0.838105543,0.925940787,0.945159436,0.904471546,0.86054143,0.655581474,0.653856222,31160,901,1171.032609,5.127934852,8,46,2,25,15,8.666666667,78,2,49.5,21,1.956011503,1.256094328,0.693147181,2.576733521,2.056196287,0.001433486,0.169581422,0.000573394,0.020212156,0.005805619,43766,3797,5158.182487,7.05887474,1143,829,1559.16,1078.681529,6.03930927,5.737042554,0.325002353,0.259107597,19.21
596DO,596,TumutPonds,21.02.19,Reference,D,O,1195,1340.41,8.30,437.04,3,2,6.66,0,0,0,0,4,4,5,2,20,2,1.5,1.7,37,5.1,3,0,63.04054054,39.83870968,25.8974359,80,0,0,0,0,5,0,0,3,0,5,3.18,2.59,2.02,9.24,0.464068527,19.91085254,32.44792361,5.71,31.8,44.21818546,5.27915105,13.72187738,5.642551992,2.278825903,1.346434235,0.803795815,1.245973728,0.059244761,321,38,100,1,73.5,47,1.2,4,35,2,2,8,8,41.1,318,85.2,135,350.6,50.8,329.3,0.365416667,0.591212818,0.774127326,0.790025035,0.923435105,0.960678847,0.92150196,0.849782002,0.558298482,0.829474289,31964,772,984.6101695,4.877891178,7,52,5,16,7,15,58.72222222,11,17.125,7,1.624222588,2.467551799,0.908908735,2.368098936,1.803220173,0.001218463,0.255877294,0.001146789,0.006379014,0.003081995,46746,3370,4550.746706,6.758309185,1018,800,1421.627119,1048.101266,5.679357952,5.503947154,0.346888826,0.268662336,16.37
596DT,596,TumutPonds,21.02.19,Reference,D,T,1195,1340.41,8.30,437.04,2,2,6.66,0,0,0,0,4,4,3,1,80,5,1.5,1.7,42,12.75,3,4,73.17567568,51.22983871,40.38461538,20,0,0,0,0,35,40,0,0,0,75,3.76,2.63,2.76,10.94,0.484229941,22.59257239,83.91512855,5.63,91.6,67.5051433,9.272948551,19.9370701,8.147707703,4.084676704,2.014322609,1.623488509,2.417485353,0.057675063,489,97,106,16,77,48,0.37,1,5,17,6,68,24,39,316.2,77.2,225,391.3,91.1,162.3,0.373333333,0.599285799,0.735885389,0.742221865,0.796086643,0.830446219,0.784281868,0.730536108,0.601140764,0.597793987,32492,719,919.0050505,4.743420846,11,40,3,15,13,13,76,5,27.5,19.25,2.146028004,2.178495447,1.039720771,2.190351145,2.201982472,0.002006881,0.143205275,0.000286697,0.004802179,0.003512041,37225,3628,4672.167331,7.063904641,1010,880,1267.6025,1114.860248,6.042729413,5.676201822,0.294831968,0.300997835,20.12
597AO,597,TumutPonds,22.02.19,Reference,A,O,1205,1273.73,8.59,437.67,2,2,6.66,0,0,0,0,4,4,1,1,85,5,1.5,1.7,42,12.75,3,0,73.17567568,51.22983871,40.38461538,0,0,0,0,15,40,25,0,1.5,15,65,3.85,2.35,3.26,11.25,0.399274918,28.17607494,44.94953422,5.09,34.2,45.59511982,5.435559253,14.63658791,5.905251636,2.499434095,1.756385617,0.697124902,1.065832741,0.072491475,477,62,91,0,63,29,4.1,4,23,0,0,0,0,27.6,275.1,80.2,200.8,421.4,43.4,89.3,0.417708333,0.624531408,0.684991611,0.626252726,0.585311046,0.680052684,0.734674844,0.644217951,0.463821646,0.67820952,27560,553,663.7209302,4.625061024,8,37,1,10,5,8.666666667,55,1,14.5,6,1.883954444,2.20334879,0,1.579197283,1.274005722,0.001505161,0.286983945,0.005948968,0.007955849,0.002365252,31065,2463,2921.681992,6.466732268,649,548,775.3266129,623.8518519,5.06887503,5.365503822,0.326131978,0.270168502,19.68
597AT,597,TumutPonds,22.02.19,Reference,A,T,1205,1273.73,8.59,437.67,2,2,6.66,0,0,0,0,4,3,1,1,85,5,1.5,1.7,38,12.75,3,0,69.7972973,51.22983871,40.38461538,0,0,0,0,15,25,30,0,0,15,55,3.96,2.59,3.5,11.92,0.398349992,29.92343478,44.99008185,4.88,29.7,55.49277934,6.405671757,16.80802929,8.064128951,2.976749617,2.525900619,0.32539578,0.816218743,0.090253519,414,103,157,0,32,12,0.4,1,3,4,2,16,8,68.1,1326.6,196.8,224.8,640,65.8,111,0.416875,0.670180012,0.789992067,0.816274644,0.809869064,0.923815116,0.904923847,0.835354359,0.674612966,0.661020207,26425,619,752.1320755,4.696114448,1,48,1,14,14,1,52.5,1,18,18,0,2.079090575,0,1.842072779,2.238741898,7.16743E-05,0.274727638,0.003512041,0.008744266,0.005518922,47162,2366,3182.83952,6.167011975,663,503,915.0655738,677.6493506,4.744691293,5.057548453,0.359267627,0.253224136,21.43
597BO,597,TumutPonds,22.02.19,Reference,B,O,1205,1273.73,8.59,437.67,3,2,6.66,0,0,0,0,4,4,2,1,98,5,1.5,1.7,41,12.75,3,1,73.17567568,53.24596774,42.94871795,2,10,0,0,0,15,30,0,1.3,0,45,4.04,2.48,3.48,11.85,0.410846142,28.84291415,56.05136103,4.9,32,42.54988984,4.798880597,12.25707337,6.04773216,2.412276401,2.628755954,0.679748668,0.848647914,0.127357785,588,245,100,1,62,35,4.3,8,72,0,0,0,0,49.6,477.4,178.6,290,648.5,72.5,81.4,0.417708333,0.682350576,0.797186821,0.724176688,0.776968885,0.870627847,0.864311615,0.794310071,0.453520429,0.772983146,34827,618,751.7409639,4.976436108,18,22,2,12,12,18.4,38,2,24.5,12.25,2.352835185,1.831442364,0.3310614,1.372153141,1.484768139,0.007597477,0.090381307,0.01046445,0.01247133,0.039707569,40474,374,409.5789474,4.912167208,159,88,180.4411765,98.08333333,4.117456244,3.49284637,0.361997552,0.234773604,19.29
597BT,597,TumutPonds,22.02.19,Reference,B,T,1205,1273.73,8.59,437.67,4,2,6.66,0,0,0,0,4,4,2,1,85,5,1.5,1.7,57,12.75,3,2,73.17567568,55.26209677,45.51282051,5,20,0,0,10,55,20,0,0,10,75,3.84,2.07,3.5,10.94,0.382864776,28.57405716,56.54766902,4.98,29.8,33.79620687,4.20171296,7.090818512,4.903386421,1.919255747,2.571126045,0.690102652,1.024550724,0.181371478,649,129,84,0.1,94,80,1.4,5,25,2,2,8,8,28.5,374.9,105.9,142.5,725.6,76.9,47.4,0.416875,0.63656887,0.720560869,0.724293543,0.738708927,0.73496215,0.727028444,0.674710147,0.565970237,0.650881068,41358,522,646.8853211,3.838096513,1,55,2,11,7,1,59.54545455,2,17.25,7.25,0,2.230071056,0.562335145,1.829203725,1.592847274,0.000358372,0.35055906,0.000286697,0.004085436,0.002293578,44849,2524,3246.755489,6.377657957,630,622,864.1116071,826.0192308,4.935781709,5.33577137,0.283300386,0.282876777,19.43
597CO,597,TumutPonds,22.02.19,Reference,C,O,1205,1273.73,8.59,437.67,2,2,6.66,0,0,0,0,4,4,1,1,100,7,1.5,1.7,62,17.85,3,0,79.93243243,61.51209677,53.46153846,0,0,0,0,0,80,15,0,2,0,95,4.01,2.62,3.49,12.08,0.420074261,28.75682019,61.96999852,5.03,38.7,59.73026374,8.346149735,14.66265592,8.433500927,3.843963673,2.184727322,1.765317096,1.673762567,0.076975879,1040,216,125,0,124,71,6.7,3,46,5,4,20,16,29.1,378.4,99.1,91.9,417.4,61.9,145.3,0.463125,0.380031262,0.403614645,0.407021635,0.439171497,0.459472454,0.433616619,0.412342361,0.366626823,0.38338663,29113,532,631.5555556,4.553675394,12,30,2,13,8,20,38,2,28,16,2.193912786,1.99998167,0.621086375,1.695711496,1.66005218,0.003368693,0.292789564,0.001146789,0.011037844,0.002150229,45941,3176,4224.628478,6.794654481,759,714,1025.496552,975.2815534,5.377761749,5.619675524,0.260190153,0.290925351,21.49
597CT,597,TumutPonds,22.02.19,Reference,C,T,1205,1273.73,8.59,437.67,3,2,6.66,0,0,0,0,4,4,1,1,85,5,1.5,1.7,50,12.75,3,0,73.17567568,53.24596774,42.94871795,0,0,0,0,15,20,25,0,0,15,45,3.94,2.06,3.46,11.1,0.384940094,28.83565567,85.26208151,4.86,29.1,82.50263348,10.72568275,25.46241164,9.653466639,5.283063786,2.511128326,1.149368285,2.169912898,0.058340877,508,81,84,0,38,72,1.5,3,17,1,1,4,4,37,376.8,96.1,113.2,522.4,81.8,46.2,0.355208333,0.612745781,0.67957859,0.661798273,0.66778613,0.713446964,0.678760471,0.603321299,0.521324916,0.592875804,30597,460,600.2368421,3.956968125,1,42,2,8,6,1,46,2,12.5,6.5,0,2.175621206,0.53164602,1.192948962,1.348441112,7.16743E-05,0.435636468,0.010249427,0.008027523,0.003010321,52155,2620,3447.7751,6.430276868,630,572,801.4453782,744.1956522,5.007761903,5.389162678,0.284712416,0.246728796,20.47
597DO,597,TumutPonds,22.02.19,Reference,D,O,1205,1273.73,8.59,437.67,3,2,6.66,0,0,0,0,4,4,1,1,90,5,1.5,1.7,85,12.75,3,1,73.17567568,53.24596774,42.94871795,0,0,0,0,10,40,15,0,3,10,55,3.92,2.7,3.34,12.05,0.419159416,28.74801219,52.93557071,5.16,29.8,46.07635541,5.722293881,12.93029136,6.107873329,2.41197168,1.675616743,0.899784364,1.431243141,0.072576628,763,145,137,1,120,71,3.2,4,30,3,2,12,8,37.8,433.2,108.3,148,526.4,75.8,145.6,0.463125,0.513919123,0.59877788,0.630499828,0.602601721,0.577412111,0.572673666,0.548134959,0.456490455,0.607398513,29832,561,702.4883721,4.326819682,3,33,1,14,11,5,73.5,1,14.5,19,1.039720771,1.713720787,0,1.757324236,1.118905434,0.000286697,0.290567661,0.010679472,0.015768349,0.006665711,45521,3136,4084.7368,6.755820881,825,657,1115.458599,824.3440367,5.340088774,5.569432961,0.317000847,0.248893909,29.8
597DT,597,TumutPonds,22.02.19,Reference,D,T,1205,1273.73,8.59,437.67,4,2,6.66,0,0,0,0,4,4,2,1,90,5,1.5,1.7,75,12.75,3,2,73.17567568,55.26209677,45.51282051,10,25,0,0,0,25,35,0,0,0,60,3.72,1.83,3.32,10.51,0.376231371,27.93493792,45.32184736,5.29,29.9,64.03723538,6.319415274,23.48698654,7.540546056,2.978208971,2.666303463,0.84470559,1.448524245,0.076138959,484,191,79,0,84,30,2.8,2,20,18,3,72,12,35.7,371.9,117.1,164,531,69.7,40.4,0.355208333,0.462076861,0.546098133,0.578550362,0.569518365,0.616952243,0.5949387,0.579889318,0.479306467,0.428673562,34535,524,640.9470588,4.246522679,2,43,2,13,8,2,53.08333333,2,31,9,0.562335145,1.94091499,0.348832096,1.797894467,0.9037116,0.000286697,0.294079702,0.000645069,0.00731078,0.032898509,53369,2509,3279.60395,6.311167376,666,586,849.9414063,764.1329787,5.158014755,5.242159677,0.257648499,0.298314977,17.15
598AO,598,TumutPonds,22.02.19,Rehab,A,O,1210,1289.80,8.52,437.44,4,2,6.66,0,0,0,0,4,4,5,2,40,3,1,1.7,51,5.1,3,1,66.41891892,41.85483871,28.46153846,10,0,30,50,0,0,0,0,1,50,0,3.6,4.53,1.56,11.83,0.626088288,18.89509872,60.46206309,4.73,25.7,21.49362868,3.279021311,5.301593037,3.180817653,1.592392973,0.566961319,0.372230537,0.575123097,0.054295631,556,7,50,1,9,44,0,0,0,4,2,16,8,32.8,354.5,124.3,206.9,435.1,63,40,0.349166667,0.631825581,0.739909652,0.715312202,0.698885089,0.736330824,0.633465784,0.635607603,0.512170814,0.761286463,24404,435,561,3.795313643,1,18,0,7,7,1,22.16666667,0,15,10,0,1.061234084,0,0.932073887,0.447721888,7.16743E-05,0.337514335,0,0.003010321,0.013188073,51208,2095,2735.167098,6.164161273,579,506,753.8571429,643.195122,4.674434156,5.004835189,0.309752424,0.302786407,32.65
598AT,598,TumutPonds,22.02.19,Rehab,A,T,1210,1289.80,8.52,437.44,4,2,6.66,0,0,0,0,4,4,5,1,25,2,1.5,1.7,37,5.1,3,1,63.04054054,39.83870968,25.8974359,2,0,13,70,0,25,20,0,0,70,45,0.61,0.35,0.22,1.35,0.1625083,8.307267975,45.20109728,5.69,14.59,23.65210657,3.290071566,5.57142017,3.231483555,1.555028658,1.996277871,0.202202719,0.765285437,0.180528101,351,7,49,1,63,30,0,0,0,0,0,0,0,31.5,325.9,95,122.7,173.3,41.4,150,0.324166667,0.666067832,0.853362091,0.902764545,0.88790667,0.908352737,0.736509448,0.692845915,0.578095295,0.74937206,24488,634,761.5172414,4.412993311,0,32,4,17,13,0,35.5,6,23.125,17.16666667,0,1.32850428,1.149059697,2.524480337,1.492474124,0,0.315438647,0.000645069,0.003583716,0.00465883,38244,3632,4723.086867,7.111374947,927,914,1219.892655,1149.621951,5.570934064,5.892610788,0.300197684,0.315259343,5.24
598BO,598,TumutPonds,22.02.19,Rehab,B,O,1210,1289.80,8.52,437.44,3,2,6.66,0,0,0,0,4,4,5,1,45,3,1,1.7,42,5.1,3,1,66.41891892,37.82258065,23.33333333,15,0,45,30,0,0,0,0,2,30,0,2.48,2.34,1.2,7.42,0.45406745,16.34118455,79.59722844,5.19,21.4,23.49176233,3.210463533,6.543416318,3.526294586,1.467025537,0.74779053,0.155382369,0.661486949,0.063030921,603,6,38,1,83,35,0,0,0,2,2,8,8,39.2,259.9,72.4,123.3,300.3,42.9,128.8,0.349166667,0.70693034,0.931799459,0.888663768,0.965301941,0.987450303,0.883753169,0.821485526,0.507148993,0.820614066,24132,571,674.68,4.492101847,18,29,1,11,13,19.125,32,1,29,15.25,2.394635681,1.721608576,0,1.922132779,0.727097759,0.008457569,0.038417431,0.000215023,0.002221904,0.087729358,52334,2786,3788.793396,6.472391338,780,663,1117.533088,832,5.325320602,5.028283132,0.28748941,0.317094983,19.67
598BT,598,TumutPonds,22.02.19,Rehab,B,T,1210,1289.80,8.52,437.44,4,2,6.66,0,0,0,0,4,4,3,2,80,5,1,1.7,85,8.5,3,2,73.17567568,48.70967742,37.17948718,20,0,20,0,0,0,60,0,0,0,60,2.82,2.57,1.46,8.5,0.481503713,17.65303105,2.2527745,5.22,34.1,55.12468556,7.165891319,15.79325387,7.753459091,3.382317709,3.23543808,0.929094669,1.256565366,0.117032698,532,70,51,2,91,65,0,0,0,1,1,4,4,20.6,265.6,71.6,86.9,243.1,29.2,82.4,0.324166667,0.644120744,0.79743108,0.790869604,0.742605964,0.834309753,0.685041989,0.540648614,0.575200565,0.65061762,42226,714,1009.242857,4.576609353,10,33,1,17,14,19,54.125,1,20.6,16.66666667,2.187322319,1.835646726,0,2.025963619,1.25924116,0.001146789,0.05733945,7.16743E-05,0.00516055,0.025301032,37417,2414,3028.208046,6.382582238,678,529,881.2596899,620.0222222,5.117687841,5.378611395,0.319354231,0.223147887,15.64
598CO,598,TumutPonds,22.02.19,Rehab,C,O,1210,1289.80,8.52,437.44,3,2,6.66,0,0,0,0,4,4,2,1,90,5,1,1.7,40,8.5,3,3,73.17567568,44.67741935,32.05128205,5,0,80,0,5,0,0,0,1.8,5,0,3.22,4.2,1.4,11.17,0.63110406,17.6991414,53.38317209,4.46,32.1,38.32829409,5.318649978,9.869471722,6.010316769,2.518056896,1.132845257,0.860958796,1.055283229,0.06352276,978,7,28,1,6,156,0,0,0,0,0,0,0,46.9,413.7,128.5,189.5,595.6,87.1,56.6,0.384791667,0.397550972,0.429893362,0.415351466,0.453420188,0.474220822,0.466055828,0.450037066,0.354050556,0.372640367,31030,542,673.9518072,4.518788476,0,39,0,6,9,0,49.125,0,7,13.5,0,1.888794895,0,1.299553034,0.510298943,0,0.184418005,0,0.001576835,0.048021789,53015,1916,2527.531073,6.054959517,563,408,729.5309735,541.1,4.650055525,4.900302036,0.352207474,0.252753459,31.88
598CT,598,TumutPonds,22.02.19,Rehab,C,T,1210,1289.80,8.52,437.44,2,2,6.66,0,0,0,0,4,4,5,3,40,3,1.5,1.7,35,7.65,3,2,66.41891892,44.97983871,32.43589744,60,0,20,0,0,85,0,0,0,0,85,1.51,1.26,0.77,4.38,0.328156301,13.34729819,34.42723122,5.39,30.2,29.80301374,3.783593261,7.596575689,4.094962745,1.714418648,2.402392467,0.406288054,0.722569029,0.172132688,705,29,77,1,82,67,0,0,0,9,3,36,12,49.8,167.6,45.5,217.8,177.1,37.7,347.7,0.332708333,0.635922542,0.767326648,0.802901203,0.746025023,0.710640297,0.717554283,0.678890432,0.579982786,0.6454499,19473,699,860.4117647,4.804444166,12,28,2,18,12,18.25,34.125,2,20.5,18,2.323523298,1.551522442,0.264052052,2.157040843,1.818987401,0.001935206,0.113818807,0.001935206,0.006163991,0.007525803,35981,3197,4094.230769,6.896691597,891,749,1099.875676,977.484,5.626326408,5.700453451,0.340487621,0.261508049,6.74
598DO,598,TumutPonds,22.02.19,Rehab,D,O,1210,1289.80,8.52,437.44,2,2,6.66,0,0,0,0,4,4,4,2,60,4,1,1.7,42,6.8,3,3,69.7972973,41.25,27.69230769,25,10,35,15,0,0,0,0,1.8,15,0,2.2,1.74,1.29,6.55,0.412836035,15.86586306,35.98194724,5.62,19.98,40.26086367,5.481441811,11.51002358,5.282151608,3.254611027,1.518780561,0.490068626,1.120488938,0.076418255,769,31,43,2,86,63,0.01,1,1,0,0,0,0,26,255.8,60.4,90.3,374,37.7,77.7,0.384791667,0.557382489,0.688780712,0.766147345,0.68340071,0.654089735,0.634772449,0.615482729,0.503583939,0.708113702,20595,454,508.961039,4.164657475,14,19,0,9,13,15,25.25,0,9.083333333,13.125,2.502327885,1.22736205,0,2.001006523,1.9490151,0.006020642,0.070169151,0,0.001720183,0.024512615,31596,2885,3578.90681,6.795791946,833,671,1025.387821,771.1679389,5.604031247,5.396045451,0.329897392,0.283206251,11.86
598DT,598,TumutPonds,22.02.19,Rehab,D,T,1210,1289.80,8.52,437.44,2,2,6.66,0,0,0,0,4,4,4,1,60,4,1.5,1.7,45,10.2,3,3,69.7972973,46.08870968,33.84615385,35,0,20,5,0,0,55,0,0,5,55,2.65,2.15,1.51,7.83,0.468954794,16.6967053,35.62986269,5.87,27.6,58.21137187,8.6977187,16.13728232,7.833468825,4.209772075,2.723477697,0.66741525,1.695891405,0.094190438,426,35,48,2,62,52,0,0,0,0,0,0,0,23.6,171.5,34.8,84.3,176.7,33.5,195.2,0.332708333,0.498249212,0.623288234,0.625773874,0.627097292,0.649004195,0.645503969,0.623960077,0.492559838,0.470743762,19975,538,659.9764706,4.343350657,16,21,1,15,6,17.125,27.25,1,19.16666667,7.5,2.46951996,1.698696627,0,1.334377065,1.735126457,0.004802179,0.189721904,0.006092317,0.019710436,0.000645069,34763,3632,4578.642766,7.123282846,1132,751,1479.656109,909.4133333,6.08596412,5.72690872,0.352442813,0.244234209,10.22
